Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping_Days,Revenue,Profit_Margin,Cost,Has_Discount,Order_Year,Order_Month,Order_Quarter,Order_DayOfWeek,Order_YearMonth,Order_Size,Profit_Category
74,US-2015-134026,2015-04-26,2015-04-26,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Not,97.04,2,0.2,1.213,0,97.04,1.25,95.82700000000001,1,2015,4,2,Sunday,2015-04,Small,Profitable
75,US-2015-134026,2015-04-26,2015-04-26,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,Cassandra Brandow,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,Not,72.784,1,0.2,-18.196,0,72.784,-25.0,90.98,1,2015,4,2,Sunday,2015-04,Small,Loss
76,US-2017-118038,2017-09-12,2017-11-12,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,Not,1.248,3,0.8,-1.9344,61,1.248,-154.99999999999997,3.1824,1,2017,9,3,Tuesday,2017-09,Medium,Loss
77,US-2017-118038,2017-09-12,2017-11-12,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",Not,9.708,3,0.6,-5.8248,61,9.708,-60.0,15.5328,1,2017,9,3,Tuesday,2017-09,Medium,Loss
78,US-2017-118038,2017-09-12,2017-11-12,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Not,27.24,3,0.2,2.724,61,27.24,10.000000000000002,24.516,1,2017,9,3,Tuesday,2017-09,Medium,Profitable
79,US-2014-147606,2014-11-26,2014-11-26,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Not,19.3,5,0.6,-14.475,0,19.3,-75.0,33.775,1,2014,11,4,Wednesday,2014-11,Medium,Loss
80,CA-2016-127208,2016-12-06,2016-12-06,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Not,208.16,1,0.0,56.2032,0,208.16,27.0,151.9568,0,2016,12,4,Tuesday,2016-12,Small,Profitable
81,CA-2016-127208,2016-12-06,2016-12-06,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,Cassandra Brandow,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,Not,16.74,3,0.0,8.0352,0,16.74,48.00000000000001,8.704799999999999,0,2016,12,4,Tuesday,2016-12,Medium,Profitable
82,CA-2014-139451,2014-12-10,2014-12-10,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Not,14.9,5,0.0,4.172,0,14.9,27.999999999999996,10.728000000000002,0,2014,12,4,Wednesday,2014-12,Medium,Profitable
83,CA-2014-139451,2014-12-10,2014-12-10,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",Not,21.39,1,0.0,6.2031,0,21.39,28.999999999999996,15.186900000000001,0,2014,12,4,Wednesday,2014-12,Small,Profitable
84,CA-2015-149734,2015-03-09,2015-08-09,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,Cassandra Brandow,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Not,200.984,7,0.2,62.8075,153,200.984,31.25,138.1765,1,2015,3,1,Monday,2015-03,Large,Profitable
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,230.376,3,0.2,-48.9549,3,230.376,-21.25,279.3309,1,2017,11,4,Monday,2017-11,Medium,Loss
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,Cassandra Brandow,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,Not,301.96,2,0.0,33.2156,2,301.96,11.000000000000002,268.7444,0,2017,5,2,Sunday,2017-05,Small,Profitable
87,CA-2017-155558,2017-10-26,2017-10-26,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Not,19.99,1,0.0,6.7966,0,19.99,34.0,13.193399999999999,0,2017,10,4,Thursday,2017-10,Small,Profitable
88,CA-2017-155558,2017-10-26,2017-10-26,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,OFF-LA-10000134,Office Supplies,Labels,Avery 511,Not,6.16,2,0.0,2.9568,0,6.16,48.0,3.2032000000000003,0,2017,10,4,Thursday,2017-10,Small,Profitable
89,CA-2016-159695,2016-05-04,2016-10-04,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,Not,158.368,7,0.2,13.8572,153,158.368,8.75,144.5108,1,2016,5,2,Wednesday,2016-05,Large,Profitable
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,Yes,20.1,3,0.0,6.633,5,20.1,32.99999999999999,13.467000000000002,0,2016,9,3,Saturday,2016-09,Medium,Profitable
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,Yes,73.584,2,0.2,8.2782,5,73.584,11.249999999999998,65.3058,1,2016,9,3,Saturday,2016-09,Small,Profitable
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,Yes,6.48,1,0.0,3.1104,5,6.48,47.99999999999999,3.3696000000000006,0,2016,9,3,Saturday,2016-09,Small,Profitable
93,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,12.96,2,0.0,6.2208,91,12.96,47.99999999999999,6.739200000000001,0,2015,1,1,Saturday,2015-01,Small,Profitable
94,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Not,53.34,3,0.0,16.5354,91,53.34,30.999999999999993,36.80460000000001,0,2015,1,1,Saturday,2015-01,Medium,Profitable
95,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Not,32.96,2,0.0,16.1504,91,32.96,49.00000000000001,16.8096,0,2015,1,1,Saturday,2015-01,Small,Profitable
96,US-2017-109484,2017-06-11,2017-12-11,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,Not,5.682,1,0.7,-3.788,183,5.682,-66.66666666666666,9.47,1,2017,6,2,Sunday,2017-06,Small,Loss
97,CA-2017-161018,2017-09-11,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Not,96.53,7,0.0,40.5426,61,96.53,42.0,55.9874,0,2017,9,3,Monday,2017-09,Large,Profitable
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,Not,51.312,3,0.2,17.9592,3,51.312,35.0,33.3528,1,2017,6,2,Saturday,2017-06,Medium,Profitable
99,CA-2016-149223,2016-06-09,2016-11-09,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,Kelly Williams,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Not,77.88,6,0.0,22.5852,153,77.88,29.000000000000004,55.294799999999995,0,2016,6,2,Thursday,2016-06,Large,Profitable
100,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,Not,64.624,7,0.2,22.6184,0,64.624,35.0,42.005599999999994,1,2016,8,3,Monday,2016-08,Large,Profitable
101,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Not,95.976,3,0.2,-10.7973,0,95.976,-11.25,106.7733,1,2016,8,3,Monday,2016-08,Medium,Loss
102,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Not,1.788,3,0.8,-3.0396,0,1.788,-170.0,4.8276,1,2016,8,3,Monday,2016-08,Medium,Loss
103,CA-2016-129903,2016-01-12,2016-04-12,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Not,23.92,4,0.0,11.7208,91,23.92,49.0,12.199200000000001,0,2016,1,1,Tuesday,2016-01,Medium,Profitable
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Not,238.896,6,0.2,-26.8758,4,238.896,-11.250000000000002,265.7718,1,2015,11,4,Friday,2015-11,Large,Loss
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,102.36,3,0.2,-3.8385,4,102.36,-3.75,106.1985,1,2015,11,4,Friday,2015-11,Medium,Loss
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Not,36.882,3,0.7,-25.8174,4,36.882,-70.0,62.6994,1,2015,11,4,Friday,2015-11,Medium,Loss
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Not,74.112,8,0.2,17.6016,5,74.112,23.750000000000004,56.51039999999999,1,2017,11,4,Thursday,2017-11,Large,Profitable
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,Not,27.992,1,0.2,2.0994,5,27.992,7.5,25.8926,1,2017,11,4,Thursday,2017-11,Small,Profitable
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,Not,3.304,1,0.2,1.0738,5,3.304,32.50000000000001,2.2302,1,2017,11,4,Thursday,2017-11,Small,Profitable
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,Kelly Williams,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,Not,339.96,5,0.2,67.992,5,339.96,20.000000000000004,271.96799999999996,1,2015,10,4,Thursday,2015-10,Medium,Profitable
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,Not,41.96,2,0.0,10.9096,5,41.96,25.999999999999996,31.050400000000003,0,2017,12,4,Monday,2017-12,Small,Profitable
112,CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Kelly Williams,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Not,75.96,2,0.0,22.788,214,75.96,30.000000000000004,53.172,0,2016,3,1,Friday,2016-03,Small,Profitable
113,CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Kelly Williams,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",Not,27.24,6,0.0,13.3476,214,27.24,49.00000000000001,13.892399999999999,0,2016,3,1,Friday,2016-03,Large,Profitable
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",Not,40.096,14,0.2,14.5348,2,40.096,36.25000000000001,25.561199999999996,1,2014,8,3,Monday,2014-08,Bulk,Profitable
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Not,4.72,2,0.2,1.652,2,4.72,35.0,3.0679999999999996,1,2014,8,3,Monday,2014-08,Small,Profitable
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,Not,23.976,3,0.2,7.4925,2,23.976,31.25,16.4835,1,2014,8,3,Monday,2014-08,Medium,Profitable
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Not,130.464,6,0.2,44.0316,2,130.464,33.75,86.4324,1,2014,8,3,Monday,2014-08,Large,Profitable
118,CA-2015-110457,2015-02-03,2015-06-03,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,Not,787.53,3,0.0,165.3813,120,787.53,21.000000000000004,622.1487,0,2015,2,1,Tuesday,2015-02,Medium,Profitable
119,US-2015-136476,2015-05-04,2015-10-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,Cassandra Brandow,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Not,157.794,1,0.7,-115.7156,153,157.794,-73.33333333333333,273.5096,1,2015,5,2,Monday,2015-05,Small,Loss
120,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,Not,47.04,3,0.0,18.3456,0,47.04,39.0,28.694399999999998,0,2016,12,4,Tuesday,2016-12,Medium,Profitable
121,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Not,30.84,4,0.0,13.878,0,30.84,45.0,16.962,0,2016,12,4,Tuesday,2016-12,Medium,Profitable
122,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Not,226.56,6,0.0,63.4368,0,226.56,27.999999999999996,163.1232,0,2016,12,4,Tuesday,2016-12,Large,Profitable
123,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,Not,115.02,9,0.0,51.759,0,115.02,45.0,63.260999999999996,0,2016,12,4,Tuesday,2016-12,Large,Profitable
124,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Not,68.04,7,0.0,19.7316,0,68.04,28.999999999999996,48.308400000000006,0,2016,12,4,Tuesday,2016-12,Large,Profitable
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,600.558,3,0.3,-8.5794,2,600.558,-1.4285714285714286,609.1374,1,2014,12,4,Friday,2014-12,Medium,Loss
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,Kelly Williams,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,Not,617.7,6,0.5,-407.682,5,617.7,-66.0,1025.382,1,2014,9,3,Saturday,2014-09,Large,Loss
127,US-2017-107272,2017-05-11,2017-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Not,2.388,2,0.7,-1.8308,214,2.388,-76.66666666666667,4.2188,1,2017,5,2,Thursday,2017-05,Small,Loss
128,US-2017-107272,2017-05-11,2017-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",Not,243.992,7,0.2,30.499,214,243.992,12.5,213.493,1,2017,5,2,Thursday,2017-05,Large,Profitable
129,US-2016-125969,2016-06-11,2016-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",Not,81.424,2,0.2,-9.1602,122,81.424,-11.249999999999998,90.58420000000001,1,2016,6,2,Saturday,2016-06,Small,Loss
130,US-2016-125969,2016-06-11,2016-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Not,238.56,3,0.0,26.2416,122,238.56,10.999999999999998,212.3184,0,2016,6,2,Saturday,2016-06,Medium,Profitable
131,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Not,59.97,5,0.4,-11.994,89,59.97,-20.0,71.964,1,2017,2,1,Thursday,2017-02,Medium,Loss
132,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,Not,78.304,2,0.2,29.364,89,78.304,37.5,48.94,1,2017,2,1,Thursday,2017-02,Small,Profitable
133,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10002780,Office Supplies,Fasteners,Staples,Not,21.456,9,0.2,6.9732,89,21.456,32.5,14.4828,1,2017,2,1,Thursday,2017-02,Large,Profitable
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Yes,20.04,3,0.0,9.6192,6,20.04,48.0,10.4208,0,2016,10,4,Thursday,2016-10,Medium,Profitable
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,Yes,35.44,1,0.0,16.6568,6,35.44,47.0,18.783199999999997,0,2016,10,4,Thursday,2016-10,Small,Profitable
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Yes,11.52,4,0.0,3.456,6,11.52,30.0,8.064,0,2016,10,4,Thursday,2016-10,Medium,Profitable
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,Yes,4.02,2,0.0,1.9698,6,4.02,49.00000000000001,2.0501999999999994,0,2016,10,4,Thursday,2016-10,Small,Profitable
